6       3       2
1
288     0       289     CLIMBUP
289     0       65      FORCD
290     0       263     FORCD
291     0       0       FORCD
292     0       263     FORCD
293     0       2       FORCD
295     0       0       FORCD
296     0       295     UP   DOWN NORTHSOUTHEAST WEST CLIMBJUMP
297     0       0       FORCD
298     0       0       FORCD
300     0       301     FORCD
301     0       287     EAST OUT
302     0       222     OUT  SOUTH
303     0       166     FORCD
304     0       276     NORTHOUT
305     0       268     EAST
305     0       4480    WEST CLIMB
306     0       0       FORCD
307     0       169     FORCD
308     0       309     FORCD
309     1048    232     N    
309     1048    303     NW
309     1048    233     W
309     0       4217    N
309     4048    258     S
309     0       4219    S
309     4048    310     E
309     0       4219    E
310     0       309     W
310     3150    312     E    WADE ACROS
310     1117    3011    E
310     0       311     E
311     102     314     EAST UP   CLIMB
311     0       316     EAST
311     101     310     WEST WADE ACROS
312     0       310     WEST
313     0       316     EAST DOWN
314     1117    3011    WEST DOWN
314     0       311     WEST
314     0       317     JUMP EAST
315     0       320     S    OUT
316     101     320     S    OUT
316     102     313     WEST UP   CLIMB
316     1117    3011    WEST
316     0       311     WEST
317     103     314     JUMP WEST
317     0       316     JUMP
317     0       319     SOUTHIN
318     0       319     SOUTHIN
318     0       3010    JUMP
319     4150    317     NORTHOUT
319     0       318     NORTH
320     4150    315     NORTH
320     0       316     NORTH
320     0       22      SE   UP
321     0       65      NE
321     0       4596    SOUTH
321     0       323     ENTERIN
322     0       4596    SOUTH
322     0       323     ENTERIN   LEAVEOUT
323     3159    325     OUT  LEAVE
323     3157    3012    OUT
323     0       321     OUT
324     0       0       FORCD
325     0       0       FORCD
-1
5
2       Brass lantern
0000    There is a shiny brass lamp nearby.
1000    There is a lamp shining nearby.
3       *Grate
0000    The grate is locked.
1000    The grate is open.
4       Wicker cage
0000    There is a small wicker cage discarded nearby.
5       Black rod
0000    A three foot black rod with a rusty star on an end lies nearby.
6       Black rod
0000    A three foot black rod with a rusty mark on an end lies nearby.
7       *Steps
0000    >$<
1000    The stairway is blocked by a huge slab of rock.
9       Wooden pole
0000    A wooden pole is lying nearby.
1000    A wooden pole has been stuck in the mud here.
10      Velvet pillow
0000    A small velvet pillow lies on the floor.
11      *Snake
0000    A huge green fierce snake bars the way!
1000    >$<  (Chased away)
12      *Fissure
0000    >$<
1000    A crystal bridge now spans the fissure.
13      *Stone tablet
0000    A massive stone tablet imbedded in the wall reads:
0000    "Congratulations on bringing light into the Dark-Room!"
14      Giant clam  >grunt!<
0000    There is an enormous clam here with its shell tightly closed.
15      Giant oyster  >groan!<
0000    There is an enormous oyster here with its shell tightly closed.
1000    Interesting.  There seems to be something written on the underside of
1000    the oyster.
2000    There is a huge oyster shell here with a pool of water inside.
16      "Spelunker Today"
0000    There are a few recent issues of "Spelunker Today" magazine here.
19      Tasty food
0000    There is food here.
20      Small bottle
0000    There is a bottle of water here.
1000    There is an empty bottle here.
2000    There is a bottle of oil here.
3000    There is a broken bottle here.
4000    There is a bottle of wine here.
21      *Chasm - troll bridge
0000    A rickety wooden bridge extends across the chasm, vanishing into the
0000    mist.  A sign posted on the bridge reads, "Stop! Pay troll!"
1000    The wreckage of a bridge (and a dead bear) can be seen at the bottom
1000    of the chasm.
22      *Chasm2 & decrepit natural bridge
0000    A decrepit natural bridge spans the chasm.  A message scrawled into
0000    the rock wall reads: "Bridge out of repair.  Load limit: 150 pounds."
1000    The remnants of a natural bridge partially overhang the chasm.
23      *Mirror
0000    >$<
24      *plant
0000    There is a tiny little plant in the pit, murmuring "Water, water, ..."
1000    There is a 12-foot-tall beanstalk stretching up out of the pit,
1000    bellowing "Water!! Water!!"
2000    There is a gigantic beanstalk stretching all the way up to the hole.
25      *Phony plant (seen in twopit room only when tall enough)
0000    >$<
1000    The top of a 12-foot-tall beanstalk is poking out of the pit at the
1000    far end of the room.
2000    There is a huge beanstalk growing out of the far pit up to the hole.
26      *Stalactite
0000    >$<
27      *shadowy figure
0000    >$<
28      Dwarf's axe
0000    There is a little axe here.
1000    There is a little axe lying beside the bear.
2000    There is a little axe lying beside the Wumpus.
3000    There is a little axe lying beside the dog.
29      *Cave drawings
0000    >$<
30      *pirate
0000    >$<
31      *dragon
0000    A huge green fierce dragon bars the way!
1000    Congratulations!  You have just vanquished a dragon with your bare
1000    hands!  (Unbelievable, isn't it?)
2000    The body of a huge green dead dragon is lying off to one side.
33      *Troll
0000    A burly troll stands by the bridge and insists you throw him a
0000    treasure before you may cross.
1000    The troll steps out from beneath the bridge and blocks your way.
2000    >$<  (Chased away)
34      *phony troll
0000    The troll is nowhere to be seen.
35      >$<  (Bear uses rtext 141)
0000    There is a ferocious cave bear eying you from the far end of the room.
1000    There is a gentle cave bear sitting placidly in one corner.
2000    There is a contented-looking bear wandering about nearby.
3000    >$<  (Dead)
36      *Message in second maze
0000    There is a message scrawled in the dust in a flowery script, reading:
0000    "This is not the maze where the pirate leaves his treasure chest."
37      *Volcano and/or geyser
0000    >$<
38      *Vending machine
0000    There is a massive vending machine here.  The instructions on it
0000    read:  "Insert coins to receive fresh batteries."
1000    There is a massive vending machine here.
39      Batteries
0000    There are fresh batteries here.
1000    Some worn-out batteries have been discarded nearby.
2000    Some worn-out batteries have been discarded nearby.
40      *Carpet and/or moss
0000    >$<
41      *Rusty door
0000    The way north is barred by a massive, rusty, iron door.
1000    The way north leads through a massive, rusty, iron door.
42      *Tiny door
0000    The only way past the wall is through a tiny locked door.
1000    The only way past the wall is through a tiny open door.
43      *Tiny door-2
0000    The door is locked.
1000    The door is open.
44      *Phone booth door
0000    >$<
46      Beautiful flowers
0000    There are some beautiful flowers here.
1000    On the other side of the room a swarm of bees eagerly buzzes over
1000    a bunch of fresh flowers.
47      Silken cloak
0000    There is a silken cloak here.
1000    >$<  (wearing cloak)
2000    A lovely silken cloak lies partially buried under a pile of
2000    loose rocks.
48      Wooden boat
0000    There is a small wooden boat here.
1000    You are in a wooden boat.
49      *Sticks at Styx
0000    >$<
50      Large gold nugget
0000    There is a large sparkling nugget of gold here.
51      Several diamonds
0000    There are diamonds here.
52      Silver horn
0000    There is a silver horn here.
53      Precious jewelry
0000    There is precious jewelry here.
1000    >$<  (wearing jewelry)
2000    The safe contains precious jewelry.
54      Rare coins
0000    There are many coins here.
55      Treasure chest
0000    The pirate's treasure chest is here.
56      Golden eggs
0000    There is a large nest here, full of golden eggs.
1000    The nest of golden eggs has vanished.
2000    Done!
57      Jeweled trident
0000    There is a jewel-encrusted trident here.
58      Ming vase
0000    There is a delicate, precious ming vase here.
1000    The vase is now resting, delicately, on a velvet pillow.
2000    The floor is littered with worthless shards of pottery.
3000    The ming vase drops with a delicate crash.
59      Egg-sized emerald
0000    There is an emerald here the size of a plover's egg.
60      Platinum pyramid
0000    There is a platinum pyramid here, 8 inches on a side.
61      Glistening pearl
0000    Off to one side lies a glistening pearl.
62      Persian rug
0000    There is a persian rug spread out on the floor.
1000    The dragon is sprawled out on a persian rug!!
63      Rare spices
0000    There are rare spices here.
64      Golden chain
0000    There is a golden chain lying in a heap on the floor.
1000    The bear is locked to the wall with a golden chain.
2000    There is a golden chain locked to the wall.
65      Shining sword
0000    There is a shining sword here.
1000    A shining sword is stuck into the anvil.
3000    You grasp the sword's handle and give a mighty heave, but with a
3000    loud clang the sword blade shatters into several fragments.
4000    Rusty shards of a elven sword lie scattered about.
5000    A very clean sword is stuck into the anvil.
6000    An oily sword is stuck into the anvil.
66      Elfin crown
0000    An ancient crown of elfin kings lies here.
1000    >$<  (wearing crown)
2000    There is an ancient crown of elfin kings in the sack.
67      Ruby slippers
0000    There is a pair of ruby slippers here.
1000    >$<  (wearing slippers)
2000    There is a pair of ruby slippers here.
68      Delicate lyre
0000    There is a delicate lyre here.
69      Star sapphire
0000    There is a star sapphire here.
70      Silver chalice
0000    There is an ornate silver chalice here.
71      Oaken cask
0000    There is a cask of water here.
1000    There is a large oaken cask here (which looks rather unwieldy).
2000    There is a cask of oil here.
3000    >$<  (Unused)
4000    There is a cask of wine here.
72      Tarnished ring
0000    There is a tarnished ring of crude dwarfish design here.
1000    >$<  (wearing ring)
2000    On the Wumpus' finger is a small ring.
73      Four-leafed clover
0000    There is a four-leafed clover here.
1000    >$<  (wearing clover)
74      Torch
0000    There is a flaming torch here.
81      Clear water 
82      Cool water
83      Thick, black oil
84      Thick, black oil
85      Vintage wine
86      Vintage wine
87      *Bumblebees
0000    >$<
1000    Some bumblebees are swarming around a bunch of fresh flowers.
88      *Hollow wall
0000    Your footsteps echo hollowly throughout the chamber.
1000    >$<
90      *Cliff
0000    There is faint lettering etched in the side of the cliff.
1000    A great door in the cliff face stands open before you.
91      *Anvil
0000    >$<
92      *rocks on cloak
0000    >$<  (ON CLOAK)
1000    >$<  (AFTER ROCKSLIDE)
93      *telephone booth
0000    The telephone booth is empty and the phone is ringing.
1000    The telephone booth is empty.
2000    >$<
3000    >$<
94      *Telephone
0000    The phone is ringing.
1000    >$<
2000    The telephone is out of order.  It is badly dented.
3000    >$<
95      Lead slugs
0000    There are some lead slugs here.
96      Sweet honeycomb
0000    There is a sweet honeycomb here.
97      *Beehive
0000    There is an active beehive nearby.  The bees hum protectively
0000    around the hive.
1000    There is an empty beehive nearby.
98      *Black dog
0000    A hideous black dog bares his teeth and growls at your approach.
1000    Nearby, a large black dog is in a deep slumber.
99      *Dreaded Wumpus
0000    In the corner, a Wumpus is sleeping peacefully.
1000    A sleepy Wumpus is ambling towards you.  He wants to invite you to
1000    dinner.  He wants you to *be* the dinner!
2000    The Wumpus is still on your trail!  And he's getting closer!!
3000    The Wumpus is only a few steps behind you!  All this exercise is
3000    making him veerrrrry hungry!
4000    The Wumpus almost has you in his grasp!  You can feel his hot breath
4000    on your neck!
5000    "Chomp, chomp."  Crunch!  Chew!  Slurp!  Smack!  Yum!!!
6000    Nearby is the smashed body of a defunct Wumpus.
101     Bird
0000    A little bird is perched here, eyeing you carefully.
1000    There is a little bird in the cage.
102     Set of keys
0000    There are some keys on the ground here.
103     *Fountain
0000    There is a fountain of sparkling vintage wine here.
104     *Bats & guano in bat-cave
0000    >$<
105     *gnome in phone booth
0000    >$<
106     Colored mushrooms
0000    There are some oddly-colored mushrooms here.
107     Tiny cakes
0000    There are some tiny cakes on the shelf.
108     Leather Sack
0000    There is a leather sack here.
109     Letter
0000    There is a personal letter here.
110     Manuscript
0000    There is a rare illuminated manuscript here.
1000    There is a soggy, ruined manuscript here.
111     Paper matchbook
0000    There is a matchbook here.
1000    There is a matchbook here.
2000    There is a matchbook here.
3000    There is a matchbook here.
4000    There is a matchbook here.
5000    There is an empty matchbook here.
112     Steel wall-safe
0000    The safe door is locked.
1000    The safe door is open.
113     Faded poster
0000    Taped to the wall is a faded poster.
1000    There is a faded poster here.
114     Whiskbroom
0000    There is a small whiskbroom here.
115     *Carving on dusty rocks
0000    >$<
1000    >$<
116     *Billboard
0000    >$<
117     Crystal ball
0000    There is a flawless crystal ball here.
118     Small metal cannister
0000    There is a heavy, grey, metal cannister here.
119     Glowing stone
0000    Nearby, a strange, greenish stone is glowing brightly.
120     Opal sphere
0000    There is a polished sphere of pure opal here.
121     Golden statue
0000    There is a golden statue here.
122     Crowbar
0000    There is a heavy iron crowbar here.
123     *Window in tower.
0000    >$<
124     Tiny brass key
0000    There is a tiny brass key here.
1000    There is a tiny brass key on the shelf.
125     Golden belt
0000    There is a thick golden belt with a large red button on its
0000    buckle here.
1000    >$<
2000    There is a burned out anti-gravity belt here.
126     Venetian glass
0000    There is a gorgeous leaded glass window here, fixed in the wall.
1000    ** Unused **
2000    There is a small pile of extremely rare Venetian glass here.
3000    The glass lands delicately on the velvet pillow.
4000    There is a mass of worthless glass fragments here.
5000    The glass drops to the floor and shatters.
127     Amulet
0000    An amulet of some strange metal lies in the dust.
1000    >$< Wearing amulet
128     Scroll
0000    There is an Elvish scroll here.
129     *Elves
0000    Seven elven brothers sit here watching you.
1000    The brothers draw their swords and rise to their feet.  Their
1000    swordplay is so good that you can't even get close.
2000    Seven elven brothers with drawn swords stand here watching you.
3000    Without seeming to notice your attack, the seven elven brothers
3000    rush at you and unceremoniously sever your head from your body.
4000    >$<
130     Silmaril
0000    There is a priceless silmaril from the crown of Feanor here.
131     Note
0000    There is a handwritten note here.
132     *Skeleton
0000    There is a hobbit skeleton with an outstretched hand here.
133     *Ground
0000    Near the skeleton's hand, there is some writing on the ground.
134     Hoop
0000    There is a polished mahogany hoop here, undoubtedly used for
0000    ancient ritual observances.
1000    There is a broken mahogany hoop here.
135     Two-dollar bill
0000    There is an ancient two-dollar bill here.
136     Mithril mail
0000    There is a coat of mithril mail here.
1000    >$<
137     *Stalagmite
0000    >$<
1000    The stalagmite is split in two, leaving an open passage to the north.
138     Ivory elephant
0000    There is a small elephant here, carved from beautiful ivory.
139     *Hole
0000    >$<
140     *Slit
0000    >$<
141     *Hands
0000    >$<
142     Throne
0000    Carved into the wall of the cave is a gigantic throne.
1000    You are sitting in the throne of the Mountain King.
143     Throne
0000    Carved into the wall of the cave is a gigantic throne.
1000    You are sitting in the throne of the Mountain King.
144     Gleaming scabbard
0000    There is a gleaming scabbard here set with rubies and sapphires.
1000    >$<   (Wearing scabbard)
2000    There is a gleaming scabbard sitting on the throne.
145     Little black book
0000    There is a little black book here.
146     Receipt
0000    There is an old receipt here.
147     *Devil's chair
0000    >$<   described in room
148     Sheet of paper
0000    There is a sheet of paper here.
149     Six-inch rope
0000    There is a short piece of rope here, about six inches long.
150     *Slab
0000    >$<   bottom in pool
1000    >$<   bottom in chamber
151     Crystal box
0000    There is a crystal box here, firmly set into the rock.
1000    There is a crystal box here.
2000    There are broken remains of a crystal box here.
152     Ruby diadem
0000    There is a diadem here, richly adorned with rubies.
1000    >$<   (wearing diadem)
2000    The box contains a sparkling ruby diadem.
153     Octagonal bar
0000    There is an octagonal brass bar here.
1000    >$<
154     *Time machine
0000    >$<
155     Vial
0000    There is a vial full of greenish liquid here.
1000    There is a small half-filled vial here.
2000    There is an empty vial here.
156     *Junk
0000    >$<
157     *Dials
0000    From left to right, the dials read  "1"  "9"  "8"  "6".
1000    From left to right, the dials read  "2"  "9"  "8"  "6".
2000    From left to right, the dials read  "0"  "9"  "8"  "6".
158     *Base
0000    Next to the dials is what appears to be the base of a lever,
0000    but the handle has been stolen or misplaced.
1000    Next to the dials is a large octagonal lever.
159     *Noises
0000    >$<
1000    From outside the machine, there is a loud growling noise, but
1000    it is too dark outside the room to see anything clearly.
160     Greenish liquid
0000    >$<  (In vial)
1000    The green liquid forms a small pool at your feet.
2000    There is a pool of green liquid on the ground.
3000    The liquid pool begins to evaporate into the air.
4000    The liquid pool is completely gone, leaving only some traces
4000    of green vapor which quickly dissipate into the air.
-1
6
1       Somewhere nearby is Colossal Cave, where others have found fortunes in
1       treasure and gold, though it is rumored that some who enter are never
1       seen again.  Magic is said to work in the cave.  I will be your eyes
1       and hands.  Direct me with natural English commands; I don't under-
1       stand all of the English language, but I do a pretty good job.
1       (Should you get stuck, type "HELP" or "?" for some general hints.)
1       Good Luck!
1       - - - -
2       A little dwarf with a big knife blocks your way.
3       A little dwarf just walked around a corner, saw you, threw a little
3       axe at you which missed, cursed, and ran away.
4       There is a threatening little dwarf in the room with you.
5       One sharp nasty knife is thrown at you.
6       None of them hit you.
7       One of them gets you!
8       A hollow voice says "Plugh".
9       There is no way to go in that direction.
10      I am unsure how you are facing.  Use compass points or nearby objects.
11      I don't know in from out here.  Use compass points or name something
11      in the general direction you want to go.
12      I don't know how to apply that word here.
13      I don't understand that.
14      I'm game.  Would you care to explain how?
15      I'm sorry, but in general I can't provide any additional details.
16      It is now pitch dark.  If you proceed you will likely fall into a pit.
17      If you prefer, simply type "W" rather than "West".
18      Are you trying to catch the bird?
19      The little bird is frightened now and you can't catch it.
20      Are you trying to somehow deal with the snake?
21      You can't kill the snake, or drive it away, or avoid it, or anything
21      like that.  There is a way to get by, but you don't have the necessary
21      resources right now.
22      Do you really want to quit now?
23      You fell into a pit and broke every bone in your body!
24      You are already carrying it.
25      You can't be serious!
26      The bird was unafraid when you entered, but as you get closer it
26      quickly looks at what you're carrying and seems to become quite
26      agitated, making it somewhat difficult to catch.
27      Watch your fingers!  You can catch the bird, but you cannot carry it.
28      There is nothing here with a lock.
29      You aren't carrying it.
30      The little bird attacks the green snake, and in an astounding flurry
30      drives the snake away.
31      You have no keys!
32      It has no lock.
33      I don't know how to lock or unlock such a thing.
34      It was already locked.
35      The grate is now locked.
36      The grate is now unlocked.
37      It was already unlocked.
38      You have no source of light.
39      Your lamp is now on.
40      Your lamp is now off.
41      There is no way to get past the bear to unlock the chain, which is
41      probably just as well.
42      Nothing happens.
43      Where?
44      There is nothing here to attack.
45      The bird is now dead.  Its body disappears.
46      Attacking the snake both doesn't work and is very dangerous.
47      You killed a little dwarf.
48      You attack a little dwarf, but he dodges out of the way.
49      With what?  Your bare hands?
50      Good try, but that is an old worn-out magic word.
51      I know of places, actions, and things.  Much of my vocabulary
51      describes places and is used to move you there.  To move, try words
51      like forest, building, downstream, enter, east, west, north, south,
51      up, or down.  I also know about a number of objects hidden within
51      the cave which can usually be manipulated with various action words.
51      - - -
51      It's important to remember that cave passages turn a lot, and
51      that leaving a room to the north does not guarantee entering the
51      next from the south, although it usually works out that way.
51      You'd best make yourself a map as you go along.
51      - - -
51      A word about my understanding of English -- I will try very hard to
51      do whatever you say, but here are a few suggested idioms:
51      - - -
51      To take everything at a location, say "take all" or "take everything".
51      Similarly, to drop everything you're carrying say "drop all".
51      - - -
51      You can string a list of commands or objects together by using the
51      word "and" or by separating them with commas.  Thus, you could say
51      "Go in the building and take the keys and the note."
51      - - -
51      The program remembers the last object you use and lets you use "it"
51      in a later reference.  Thus, you could say "take note and read it."
51      - - -
51      To reprint the detailed description of where you are, say "look"
51      (or "L").  You can also "look in" or "look at" appropriate objects.
51      - - -
51      To find out what you're carrying, use "take inventory" (or "I").
51      - - -
51      If you want to end your adventure, say "quit".
51      - - -
51      To see how well you're doing, say "score".  You get points by
51      finding treasures and adding them to your collection.  Each
51      treasure is associated with a point value.  You get 60% of the
51      point value simply by find the treasure; for the rest you must
51      bring it back and deposit it safely in the building.  To determine
51      how much an individual treasure is worth (assuming you get it back),
51      you can use the "appraise" command, as in "appraise poster".
51      - - -
51      Although most of the objects in the cave are of negligible weight,
51      there are a few (such as a 90-pound gold nugget) which are reasonably
51      heavy.  In case you need it, your own weight in this game is figured
51      at 130 pounds and you can carry (being an adventurer in reasonably
51      good shape) up to 100 pounds of additional material.  To find out
51      how much some object weighs, you may say "weigh <object>".
51      - - -
51      If you think you've found all the treasures, just keep exploring
51      for a while.  If nothing interesting happens, you haven't found
51      them all yet.  If something interesting does happen, it means
51      you're getting a bonus and have an opportunity to garner many
51      more points in the Master's Section.
51      - - -
51      I may occasionally offer hints if you seem to be having trouble.
51      If I do, I'll warn you in advance how much it will affect your
51      score to accept the hints.
51      - - -
51      Finally, adventurers should regularly check the billboard for
51      announcements of current interest.
51      - - -
51      ADVENTURE was originally developed by Willie Crowther; more recent
51      additions have been made by Don Woods, David Long, Mark Edwards,
51      Mark Sylvester, Eric Roberts.
51      - - -
52      It misses.
53      It gets you!
54      Ok
55      You can't unlock the keys.
56      You have crawled around in some little holes and wound up back in the
56      main passage.
57      I don't know where the cave is, but hereabouts no stream can run on
57      the surface for long.  I would try the stream.
58      I need more detailed instructions to do that.
59      I can only tell you what you see as you move about and manipulate
59      things.  I cannot tell you where remote things are.
60      I can't make any sense out of that.
61      What?
62      Are you trying to get into the cave?
63      The grate is very solid and has a hardened steel lock.  You cannot
63      enter without a key, and there are no keys nearby.  I would recommend
63      looking elsewhere for the keys.
64      The trees of the forest are large hardwood oak and maple, with an
64      occasional grove of pine or spruce.  There is quite a bit of under-
64      growth, largely birch and ash saplings plus nondescript bushes of
64      various sorts.  This time of year visibility is quite restricted by
64      all the leaves, but travel is quite easy if you detour around the
64      spruce and berry bushes.
65      Welcome to ADVENTURE!!  Would you like instructions?
66      Digging without a shovel is quite impractical.  Even with a shovel
66      progress is unlikely.
67      Blasting requires dynamite.
68      I'm as confused as you are.
69      Mist is a white vapor, usually water, seen from time to time in
69      caverns.  It can be found anywhere but is frequently a sign of a deep
69      pit leading down to water.
70      Your feet are now wet.
71      I think I just lost my appetite.
72      Thank you, it was delicious.
73      You have taken a drink from the clear water.  The water tastes
73      strongly of minerals, but is not unpleasant.  It is extremely cold.
74      The bottle is now empty.
75      Rubbing the electric lamp is not particularly rewarding.  Anyway,
75      nothing exciting happens.
76      Peculiar.  Nothing unexpected happens.
77      Your bottle is empty and the ground is wet.
78      You can't pour that.
79      Watch it!
80      Which way?
81      Oh dear, you seem to have gotten yourself killed.  I might be able to
81      help you out, but I've never really done this before.  Do you want me
81      to try to reincarnate you?
82      All right.  But don't blame me if something goes wr......
82      *                    --- POOF!! ---                    *
82      You are engulfed in a cloud of orange smoke.  Coughing and gasping,
82      you emerge from the smoke and find....
83      You clumsy oaf, you've done it again!  I don't know how long I can
83      keep this up.  Do you want me to try reincarnating you again?
84      Okay, now where did I put my orange smoke?....  >POOF!<
84      Everything disappears in a dense cloud of orange smoke.
85      Now you've really done it!  I'm out of orange smoke!  You don't expect
85      me to do a decent reincarnation without any orange smoke, do you?
86      Okay, if you're so smart, do it yourself!  I'm leaving!
90      >>> Messages 81 thru 90 are reserved for "Obituaries". <<<
91      Sorry, but I no longer seem to remember how it was you got here.
92      It's too heavy.  You'll have to drop something first.
93      You can't go through a locked steel grate.
94      I believe what you want is right here with you.
95      You don't fit through a two-inch slit.
96      I respectfully suggest you go across the bridge instead of jumping.
97      There is no way across the fissure.
98      You're not carrying anything.
99      You are currently holding the following:
100     It's not hungry.  Besides, you have no bird seed.
101     The snake has now devoured your bird.
102     There's nothing here it wants to eat (except perhaps you).
103     You fool, dwarves eat only coal!  Now you've made him *REALLY* mad!!
104     Your cask is empty and the ground is soaked.
105     You aren't carrying them.
106     I don't need to, thank you.
107     The ground is wet and the air is smelly.
108     Your lamp is now on, but the glare from the walls is absolutely
108     blinding.  If you proceed you are likely to fall into a pit.
109     You haven't any matches.
110     Don't be ridiculous!
111     The door is extremely rusty and refuses to open.
112     The plant indignantly shakes dry its leaves and asks, "Water?"
113     The hinges are quite thoroughly rusted now and won't budge.
114     The oil has freed up the hinges so that the door will now move,
114     although it requires some effort.
115     The plant has exceptionally deep roots and cannot be pulled free.
116     The dwarves' knives vanish as they strike the walls of the cave.
117     Something you're carrying won't fit through the tunnel with you.
117     You'd best take inventory and drop something.
118     You can't fit this five-foot clam through that little passage.
119     You can't fit this five-foot oyster through that little passage.
120     I advise you to put down the clam before opening it.  >Strain!<
121     I advise you to put down the oyster before opening it.  >Wrench!<
122     You don't have anything strong enough to open the clam.
123     You don't have anything strong enough to open the oyster.
124     A glistening pearl falls out of the clam and rolls away.  Goodness,
124     this must really be an oyster.  (I never was very good at identifying
124     bivalves.)  Whatever it is, it has now snapped shut again.
125     The oyster creaks open, revealing nothing but oyster inside.  It
125     promptly snaps shut again.
126     You have crawled around in some little holes and found your way
126     blocked by a recent cave-in.  You are now back in the main passage.
127     There are faint rustling noises from the darkness behind you.
128     Out from the shadows behind you pounces a bearded pirate!  "Har, har,"
128     he chortles, "I'll just take all this booty and hide it away with me
128     chest deep in the maze!"  He snatches your treasure and vanishes into
128     the gloom.
129     The sepulchral voice reverberates through the cave: "The cave is
129     closing now.  See you at the Devil's Chair."
130     A mysterious recorded voice groans into life and announces:
130     "This exit is closed.  You'll have to find another way."
131     It looks as though you're dead.  Well, seeing as how it's so close to
131     closing time anyway, I think we'll just call it a day.
132     The sepulchral voice entones, "The cave is now closed."  As the echoes
132     fade, there is a blinding flash of light (and a small puff of orange
132     smoke). . . .    As your eyes refocus, you look around and find. . .
133     There is a loud explosion, and a twenty-foot hole appears in the far
133     wall, burying the dwarves in the rubble.  You march through the hole
133     and find yourself in the Main Office, where a cheering band of
133     friendly elves carry the conquering adventurer off into the sunset.
134     There is a loud explosion, and a twenty-foot hole appears in the far
134     wall, burying the snakes in the rubble.  A river of molten lava pours
134     in through the hole, destroying everything in its path, including you!
135     There is a loud explosion, and you are suddenly splashed across the
135     walls of the room.
136     The resulting ruckus has awakened the dwarves.  There are now several
136     threatening little dwarves in the room with you!  Most of them throw
136     knives at you!  All of them get you!
137     Oh, leave the poor unhappy bird alone.
138     I daresay whatever you want is around here somewhere.
139     I'm not sure what you mean by "Stop".  Use "Quit" if you want to give
139     up.
140     You can't get there from here.
141     You are being followed by a very large, tame bear.
142     -              *** THE HISTORY OF ADVENTURE ***                 -
142     -              --------------------------------                 -
142     Once upon a time, a group of adventurers, out to seek their fame
142     and fortune, mounted an expedition against the evil Necromancer of
142     Mirkwood to rescue a captured wizard.  One of the stalwart members
142     of that party was a experienced thief named Willie Crowther, who
142     (on those few occasions when the Dungeons and Dragons game gave way
142     to other pursuits) was also employed as a magic user (with a general
142     specialty in computer wizardry) at Bolt Beranek and Newman Inc. in
142     Cambridge, MA.  There, restless by the lack of excitement and magic, 
142     he descended into the depths of the netherworld of programming
142     and brought forth the first version of Adventure.  Willie's other
142     interests include spelunking, and the geography of Adventure is
142     modelled on a real cavern, called Colossal Cave, which is a part
142     of Kentucky's Mammoth Caverns.
142     - - -
142     Shortly after completing the original version, Willie Crowther
142     moved to the magical lands of California and little was heard
142     about Adventure for some time.  After about a year, Don Woods
142     and other programmers at Stanford discovered Willie's program,
142     made significant revisions, and greatly expanded the cave.
142     - - -
142     More recent additions were made in 1978 by David Long while
142     at the University of Chicago, Graduate School of Business.
142     In the process, the code was heavily rewritten to permit more
142     generalized handling of objects and to allow a far more complex
142     syntax.
142     - - -
142     From there, additional modifications and extensions have been
142     made at Wellesley College by Mark Edwards, Mark Sylvester and,
142     most recently, Eric Roberts who, in the circular history of these
142     affairs, also designed and refereed the original Dungeons and
142     Dragons adventure in which Willie Crowther first played.  The
142     puzzle of the ruby diadem and so forth was designed by Kristin
142     Powers and was the winning entry in the Great Adventure contest.
142     - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
142     Scribbled in the margin of the last page of the book, there is
142     an obscure notation which reads "I have carved the combination
142     to the safe into the rocks of the cave where it will be covered
142     by the dusts of time."
143     Do you indeed wish to quit now?
144     There is nothing here with which to fill the vase.
145     The sudden change in temperature has delicately shattered the vase.
146     It is beyond your power to do that.
147     I don't know how.
148     It is too far up for you to reach.
149     You killed a little dwarf.  The body vanishes in a cloud of greasy
149     black smoke.
150     The shell is very strong and is impervious to attack.
151     What's the matter, can't you read?  Now you'd best start over.
152     The axe bounces harmlessly off the dragon's thick scales.
153     The dragon looks rather nasty.  You'd best not try to get by.
154     The little bird attacks the green dragon, and in an astounding flurry
154     gets burnt to a cinder.  The ashes blow away.
155     On what?
156     Okay, from now on I'll only describe a place in full the first time
156     you come to it.  To get the full description, say "LOOK".
157     Trolls are close relatives with the rocks and have skin as tough as
157     that of a rhinoceros.  The troll fends off your blows effortlessly.
158     The troll deftly catches the axe, examines it carefully, and tosses it
158     back, declaring, "Good workmanship, but it's not valuable enough."
159     The troll catches your treasure and scurries away out of sight.
160     The troll refuses to let you cross.
161     There is no longer any way across the chasm.
162     Just as you reach the other side, the bridge buckles beneath the
162     weight of the bear, which was still following you around.  You
162     scramble desperately for support, but as the bridge collapses you
162     stumble back and fall into the chasm.
163     The bear lumbers toward the troll, who lets out a startled shriek and
163     scurries away.  The bear soon gives up the pursuit and wanders back.
164     The axe misses and lands near the bear where you can't get at it.
165     With what?  Your bare hands?  Against *HIS* bear hands??
166     The bear is confused; he only wants to be your friend.
167     For crying out loud, the poor thing is already dead.
168     The bear eagerly licks up the honeycomb, after which he seems to calm
168     down considerably and even becomes rather friendly.
169     The bear is still chained to the wall.
170     The chain is still locked.
